"station_ID","Date","TC","TdC","Hr","TmaxC","TminC","ddd","ffkmh","Gustkmh","P0hPa","PseahPa","PTnd","Precmm","Nt","Nh","HKm","Viskm","InsoD1","Snowcm","pr6","pr12","pr24"
6260,2023-12-30 03:00:00,7.1,3.2,"76",NA,NA,"WSW",14.4,28.8,1009.4,1009.9,0.2,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-30 02:00:00,7,3.4,"78",NA,NA,"WSW",14.4,25.2,1009,1009.4,0.2,"0.0/1h",5,5,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-30 01:00:00,7.4,3.7,"77",NA,NA,"WSW",14.4,28.8,1008.5,1008.9,0.2,"0.0/1h",1,1,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-30,8,4.4,"78",NA,NA,"W",18,39.6,1008,1008.4,0.1,"2.0/6h",1,1,0.6,45,NA,NA,2,NA,NA
6260,2023-12-29 23:00:00,8.1,5.1,"81",NA,NA,"W",14.4,25.2,1007.3,1007.7,0.1,"0.0/1h",6,6,1,45,NA,NA,NA,NA,NA
6260,2023-12-29 22:00:00,7.7,5.6,"87",NA,NA,"W",14.4,36,1006.7,1007.2,0.1,"0.6/1h",1,1,1.5,45,NA,NA,NA,NA,NA
6260,2023-12-29 21:00:00,6,4.2,"88",NA,NA,"SW",18,39.6,1006.5,1007,0.1,"1.0/1h",8,7,1,40,NA,NA,NA,NA,NA
6260,2023-12-29 20:00:00,8.7,5.6,"81",NA,NA,"WSW",14.4,28.8,1006,1006.5,0.1,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-29 19:00:00,7,5.5,"90",NA,NA,"SW",10.8,18,1005.9,1006.3,0.2,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-29 18:00:00,5.9,4.4,"90","11.4",NA,"WSW",7.2,50.4,1005.3,1006,0.1,"2.0/12h",8,8,1.5,40,NA,NA,NA,2,NA
6260,2023-12-29 17:00:00,5.7,3.8,"88",NA,NA,"NW",18,50.4,1005.4,1005.8,0,"0.1/1h",8,7,0.6,45,NA,NA,NA,NA,NA
6260,2023-12-29 16:00:00,9.7,8.2,"90",NA,NA,"SW",18,36,1004.3,1004.6,-0.1,"1.0/1h",8,7,0.6,30,NA,NA,NA,NA,NA
6260,2023-12-29 15:00:00,10.6,7.8,"83",NA,NA,"WSW",10.8,36,1005,1005.3,-0.1,"0.0/1h",8,5,0.6,25,NA,NA,NA,NA,NA
6260,2023-12-29 14:00:00,11,7.6,"80",NA,NA,"WSW",14.4,28.8,1005.2,1005.7,0,"0.0/1h",8,6,1,29,NA,NA,NA,NA,NA
6260,2023-12-29 13:00:00,11.4,7.9,"79",NA,NA,"WSW",21.6,39.6,1005.6,1006,0,"0.0/1h",8,7,0.6,24,NA,NA,NA,NA,NA
6260,2023-12-29 12:00:00,11.2,7.6,"78",NA,NA,"SW",25.2,54,1006,1006.3,0.1,"0.4/6h",8,5,1,30,NA,NA,0.4,NA,NA
6260,2023-12-29 11:00:00,10.9,7.9,"82",NA,NA,"SW",28.8,54,1005.8,1006.2,0.1,"0.0/1h",8,7,0.6,40,NA,NA,NA,NA,NA
6260,2023-12-29 10:00:00,10.7,7.9,"83",NA,NA,"SW",28.8,46.8,1005.5,1005.9,0.1,"0.0/1h",8,7,0.6,45,NA,NA,NA,NA,NA
6260,2023-12-29 09:00:00,10.1,8.2,"88",NA,NA,"SW",25.2,46.8,1005.2,1005.5,0,"0.4/1h",8,7,0.6,15,NA,NA,NA,NA,NA
6260,2023-12-29 08:00:00,10.1,7.8,"86",NA,NA,"SW",28.8,46.8,1005,1005.4,0,"0.0/1h",8,6,0.6,40,NA,NA,NA,NA,NA
6260,2023-12-29 07:00:00,10.1,7.3,"83",NA,NA,"SW",21.6,46.8,1004.8,1005.3,0,"0.0/1h",8,7,2,30,NA,NA,NA,NA,NA
6260,2023-12-29 06:00:00,10.1,7.4,"83",NA,"9.7","SW",21.6,57.6,1004.9,1005.2,0,"1.1/24h1.0/12h",8,5,0.6,22,NA,NA,NA,1,1.1
6260,2023-12-29 05:00:00,10.2,7.5,"83",NA,NA,"SW",25.2,54,1005,1005.4,0,"0.0/1h",8,6,0.6,19,NA,NA,NA,NA,NA
6260,2023-12-29 04:00:00,9.8,7.9,"88",NA,NA,"SW",21.6,36,1005.1,1005.5,0,"0.1/1h",7,5,0.6,15,NA,NA,NA,NA,NA
6260,2023-12-29 03:00:00,9.9,7.9,"87",NA,NA,"SW",32.4,64.8,1005.2,1005.7,0,"0.0/1h",8,5,1,26,NA,NA,NA,NA,NA
6260,2023-12-29 02:00:00,10.5,7.3,"81",NA,NA,"SW",32.4,61.2,1005,1005.4,-0.1,"0.0/1h",8,7,0.6,40,NA,NA,NA,NA,NA
6260,2023-12-29 01:00:00,10.8,7.2,"78",NA,NA,"SW",28.8,54,1005.3,1005.7,-0.1,"0.2/1h",8,8,0.6,40,NA,NA,NA,NA,NA
6260,2023-12-29,10.9,7.1,"77",NA,NA,"SW",32.4,79.3,1005.6,1006,-0.1,"0.8/6h",8,7,0.6,45,NA,NA,0.8,NA,NA
6260,2023-12-28 23:00:00,10.3,7.3,"82",NA,NA,"SW",21.6,54,1006.1,1006.4,0,"0.6/1h",8,8,0.6,9,NA,NA,NA,NA,NA
6260,2023-12-28 22:00:00,11.3,6.3,"71",NA,NA,"SW",36,57.6,1006,1006.4,-0.1,"0.0/1h",8,7,1,30,NA,NA,NA,NA,NA
6260,2023-12-28 21:00:00,11.3,6.1,"70",NA,NA,"SSW",28.8,54,1006.2,1006.6,-0.1,"0.0/1h",8,8,0.6,35,NA,NA,NA,NA,NA
6260,2023-12-28 20:00:00,11.2,6,"70",NA,NA,"SSW",32.4,54,1006.7,1006.9,-0.1,"0.0/1h",8,8,0.6,40,NA,NA,NA,NA,NA
6260,2023-12-28 19:00:00,11.1,6,"71",NA,NA,"SSW",28.8,46.8,1007.2,1007.5,-0.1,"0.0/1h",8,8,0.6,35,NA,NA,NA,NA,NA
6260,2023-12-28 18:00:00,11,5.9,"71","11.5",NA,"SSW",28.8,54,1007.3,1007.7,-0.1,"0.0/12h",8,8,1,30,NA,NA,NA,0,NA
6260,2023-12-28 17:00:00,11,6.2,"72",NA,NA,"SSW",28.8,54,1007.8,1008.2,-0.1,"0.0/1h",8,8,1,29,NA,NA,NA,NA,NA
6260,2023-12-28 16:00:00,11,6.4,"73",NA,NA,"SSW",28.8,46.8,1008.1,1008.4,-0.1,"0.0/1h",8,8,1,24,NA,NA,NA,NA,NA
6260,2023-12-28 15:00:00,10.8,7,"77",NA,NA,"SSW",25.2,57.6,1008.4,1008.7,-0.1,"0.0/1h",8,8,0.6,20,NA,NA,NA,NA,NA
6260,2023-12-28 14:00:00,11,6.7,"75",NA,NA,"SSW",25.2,57.6,1008.6,1009,-0.1,"0.0/1h",8,7,0.6,13,NA,NA,NA,NA,NA
6260,2023-12-28 13:00:00,11.4,6.6,"72",NA,NA,"SW",32.4,54,1008.8,1009.1,0,"0.0/1h",8,7,1,20,NA,NA,NA,NA,NA
6260,2023-12-28 12:00:00,11.2,6.8,"74",NA,NA,"SSW",28.8,57.6,1009,1009.4,0,"0.0/6h",8,6,1,24,NA,NA,0,NA,NA
6260,2023-12-28 11:00:00,11.1,6.8,"75",NA,NA,"SSW",32.4,54,1009.3,1009.7,0.1,"0.0/1h",8,6,1,20,NA,NA,NA,NA,NA
6260,2023-12-28 10:00:00,11.2,6.7,"74",NA,NA,"SW",36,57.6,1009.1,1009.5,0.2,"0.0/1h",8,7,0.6,25,NA,NA,NA,NA,NA
6260,2023-12-28 09:00:00,10.8,6.8,"76",NA,NA,"SW",32.4,54,1008.7,1009.2,0.2,"0.0/1h",8,8,0.6,26,NA,NA,NA,NA,NA
6260,2023-12-28 08:00:00,10.8,6.7,"76",NA,NA,"SW",32.4,54,1008.4,1008.8,0.1,"0.0/1h",8,8,1,28,NA,NA,NA,NA,NA
6260,2023-12-28 07:00:00,11,6.7,"75",NA,NA,"SSW",32.4,50.4,1007.5,1007.9,0.1,"0.0/1h",7,7,1.5,28,NA,NA,NA,NA,NA
6260,2023-12-28 06:00:00,11,6.8,"75",NA,"8.8","SSW",28.8,61.2,1007.2,1007.6,0,"3.5/24h0.2/12h",8,7,0.6,40,NA,NA,NA,0.2,3.5
6260,2023-12-28 05:00:00,10.7,7,"78",NA,NA,"SSW",28.8,54,1007.1,1007.5,0,"0.0/1h",8,8,1,45,NA,NA,NA,NA,NA
6260,2023-12-28 04:00:00,10.3,7.3,"82",NA,NA,"SSW",28.8,54,1007,1007.4,0,"0.0/1h",7,7,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-28 03:00:00,10.4,7.4,"82",NA,NA,"SSW",32.4,57.6,1007.1,1007.5,0,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-28 02:00:00,10.1,7.5,"84",NA,NA,"SSW",25.2,43.2,1007.4,1007.8,0.1,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-28 01:00:00,10.4,7.8,"84",NA,NA,"SW",25.2,39.6,1007.3,1007.7,0.1,"0.0/1h",8,7,0.6,45,NA,NA,NA,NA,NA
6260,2023-12-28,10.6,7.5,"81",NA,NA,"SW",25.2,50.4,1006.8,1007.3,0.1,"0.2/6h",8,8,0.6,45,NA,NA,0.2,NA,NA
6260,2023-12-27 23:00:00,10.2,6.6,"78",NA,NA,"SSW",25.2,43.2,1006.4,1006.8,0.1,"0.0/1h",8,8,0.6,45,NA,NA,NA,NA,NA
6260,2023-12-27 22:00:00,9.7,6.6,"81",NA,NA,"SSW",28.8,50.4,1006,1006.4,0.1,"0.0/1h",8,8,0.6,45,NA,NA,NA,NA,NA
6260,2023-12-27 21:00:00,9.5,4.4,"70",NA,NA,"SSW",25.2,43.2,1005.6,1006,0,"0.1/1h",8,8,0.6,45,NA,NA,NA,NA,NA
6260,2023-12-27 20:00:00,9.2,3.9,"69",NA,NA,"SSW",21.6,43.2,1005.3,1006,-0.1,"0.1/1h",8,6,1,23,NA,NA,NA,NA,NA
6260,2023-12-27 19:00:00,9.1,4.1,"71",NA,NA,"S",25.2,43.2,1005.2,1005.7,-0.2,"0.0/1h",8,8,1.5,45,NA,NA,NA,NA,NA
6260,2023-12-27 18:00:00,8.8,5.1,"78","9.5",NA,"S",21.6,36,1006.1,1006.5,-0.3,"3.0/12h",8,8,2.5,45,NA,NA,NA,3,NA
6260,2023-12-27 17:00:00,9.1,6,"81",NA,NA,"S",25.2,36,1006.7,1007.2,-0.3,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-27 16:00:00,9,6.8,"86",NA,NA,"S",18,32.4,1007.7,1008,-0.3,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-27 15:00:00,9.1,7.3,"88",NA,NA,"S",21.6,32.4,1009,1009.1,-0.4,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-27 14:00:00,9.2,7.8,"91",NA,NA,"S",18,28.8,1009.9,1010.2,-0.4,"0.0/1h",8,7,0.3,40,NA,NA,NA,NA,NA
6260,2023-12-27 13:00:00,9.4,8.1,"92",NA,NA,"S",14.4,25.2,1011.2,1011.5,-0.3,"0.0/1h",8,8,0.3,45,NA,NA,NA,NA,NA
6260,2023-12-27 12:00:00,9.1,8.3,"95",NA,NA,"S",18,28.8,1012.5,1012.8,-0.3,"3.0/6h",8,8,0.3,45,NA,NA,3,NA,NA
6260,2023-12-27 11:00:00,7.8,7.6,"99",NA,NA,"SSE",14.4,28.8,1013.4,1013.8,-0.2,"0.0/1h",8,7,0.2,7,NA,NA,NA,NA,NA
6260,2023-12-27 10:00:00,7.2,7,"99",NA,NA,"SSE",14.4,28.8,1014.3,1014.6,-0.2,"0.1/1h",8,8,0.2,13,NA,NA,NA,NA,NA
6260,2023-12-27 09:00:00,6.2,6.1,"99",NA,NA,"SE",14.4,25.2,1015,1015.4,-0.2,"1.0/1h",8,8,0.1,10,NA,NA,NA,NA,NA
6260,2023-12-27 08:00:00,5.6,5.3,"98",NA,NA,"SE",18,25.2,1015.8,1016.2,-0.2,"1.0/1h",8,7,0.2,4.4,NA,NA,NA,NA,NA
6260,2023-12-27 07:00:00,5.6,4.8,"95",NA,NA,"ESE",14.4,25.2,1016.4,1016.7,-0.3,"0.5/1h",8,7,0.6,9,NA,NA,NA,NA,NA
6260,2023-12-27 06:00:00,4.5,4.3,"99",NA,"0.6","ESE",14.4,18,1017.4,1017.7,-0.2,"0.0/24h0.0/12h",8,8,1.5,10,NA,NA,NA,0,0
6260,2023-12-27 05:00:00,3.9,3.9,"100",NA,NA,"ESE",10.8,14.4,1018.1,1018.5,-0.2,"0.0/1h",8,8,1.5,8,NA,NA,NA,NA,NA
6260,2023-12-27 04:00:00,2.8,2.8,"100",NA,NA,"E",7.2,10.8,1018.9,1019.3,-0.1,"0.0/1h",8,8,2.5,4.2,NA,NA,NA,NA,NA
6260,2023-12-27 03:00:00,1.6,1.6,"100",NA,NA,"ESE",7.2,10.8,1019.7,1020,-0.1,"0.0/1h",8,8,2.5,1.8,NA,NA,NA,NA,NA
6260,2023-12-27 02:00:00,0.7,0.6,"99",NA,NA,"ESE",10.8,10.8,1020.3,1020.8,-0.1,"0.0/1h",8,8,2.5,1.8,NA,NA,NA,NA,NA
6260,2023-12-27 01:00:00,0.8,0.8,"100",NA,NA,"ESE",7.2,7.2,1020.4,1020.8,0,"0.0/1h",8,8,2.5,0.6,NA,NA,NA,NA,NA
6260,2023-12-27,1.5,1.4,"99",NA,NA,"E",3.6,10.8,1020.6,1021,0.1,"0.0/6h",8,8,2.5,1.6,NA,NA,0,NA,NA
6260,2023-12-26 23:00:00,2,1.9,"99",NA,NA,"SE",3.6,3.6,1020.9,1021.4,0.1,"0.0/1h",8,8,2.5,2.7,NA,NA,NA,NA,NA
6260,2023-12-26 22:00:00,2,1.9,"99",NA,NA,"SSE",3.6,3.6,1020.5,1020.9,0.1,"0.0/1h",8,8,2.5,6,NA,NA,NA,NA,NA
6260,2023-12-26 21:00:00,2.3,2.2,"99",NA,NA,"SW",7.2,10.8,1020.1,1020.5,0.2,"0.0/1h",8,8,2.5,20,NA,NA,NA,NA,NA
6260,2023-12-26 20:00:00,2.8,2.4,"97",NA,NA,"SW",3.6,7.2,1019.9,1020.3,0.2,"0.0/1h",8,8,2.5,24,NA,NA,NA,NA,NA
6260,2023-12-26 19:00:00,4.5,3.8,"95",NA,NA,"W",7.2,10.8,1019.1,1019.6,0.2,"0.0/1h",8,8,2.5,35,NA,NA,NA,NA,NA
6260,2023-12-26 18:00:00,6.2,3.8,"85","10.3",NA,"WSW",7.2,28.8,1018.5,1018.9,0.2,"0.0/12h",8,8,2.5,45,NA,NA,NA,0,NA
6260,2023-12-26 17:00:00,7.7,3.9,"77",NA,NA,"W",7.2,18,1018.1,1018.6,0.3,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-26 16:00:00,8.2,4.9,"80",NA,NA,"NW",10.8,21.6,1017.2,1017.7,0.3,"0.0/1h",8,8,1,45,NA,NA,NA,NA,NA
6260,2023-12-26 15:00:00,9.1,4.3,"72",NA,NA,"W",14.4,32.4,1016.1,1016.6,0.2,"0.0/1h",8,8,1,30,NA,NA,NA,NA,NA
6260,2023-12-26 14:00:00,9.4,4.2,"70",NA,NA,"W",14.4,32.4,1015.3,1015.6,0.2,"0.0/1h",8,8,1,45,NA,NA,NA,NA,NA
6260,2023-12-26 13:00:00,9.5,4,"69",NA,NA,"W",21.6,32.4,1014.5,1014.9,0.2,"0.0/1h",8,8,1,40,NA,NA,NA,NA,NA
6260,2023-12-26 12:00:00,9.8,4.7,"71",NA,NA,"W",21.6,50.4,1013.8,1014.2,0.3,"0.0/6h",8,8,1,35,NA,NA,0,NA,NA
6260,2023-12-26 11:00:00,10.2,4.9,"70",NA,NA,"W",25.2,43.2,1013.1,1013.5,0.3,"0.0/1h",5,5,1,27,NA,NA,NA,NA,NA
6260,2023-12-26 10:00:00,9.4,5.1,"75",NA,NA,"WSW",18,39.6,1012.4,1012.9,0.3,"0.0/1h",2,2,0.6,35,NA,NA,NA,NA,NA
6260,2023-12-26 09:00:00,8.8,4.9,"77",NA,NA,"WSW",18,39.6,1011.3,1011.7,0.3,"0.0/1h",0,NA,NA,40,NA,NA,NA,NA,NA
6260,2023-12-26 08:00:00,8.8,4.2,"73",NA,NA,"WSW",21.6,36,1010.1,1010.5,0.3,"0.0/1h",7,7,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-26 07:00:00,8.7,4.5,"75",NA,NA,"WSW",18,36,1009.2,1009.6,0.3,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-26 06:00:00,8.9,4.7,"75",NA,"8.8","W",18,46.8,1008.2,1008.7,0.3,"18.1/24h17.0/12h",4,4,2.5,45,NA,NA,NA,17,18.1
6260,2023-12-26 05:00:00,9.5,6,"79",NA,NA,"W",18,39.6,1007,1007.6,0.3,"0.0/1h",2,2,0.6,45,NA,NA,NA,NA,NA
6260,2023-12-26 04:00:00,10.1,6.9,"81",NA,NA,"W",25.2,46.8,1006.2,1006.6,0.2,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-26 03:00:00,11,8.8,"86",NA,NA,"W",21.6,50.4,1005.4,1005.9,0.1,"0.3/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2023-12-26 02:00:00,11.1,9.7,"91",NA,NA,"W",21.6,43.2,1004.5,1005,0.1,"0.5/1h",8,5,0.3,7,NA,NA,NA,NA,NA
6260,2023-12-26 01:00:00,11.1,10.2,"94",NA,NA,"WSW",21.6,39.6,1004.1,1004.6,0.1,"2.0/1h",8,5,0.2,13,NA,NA,NA,NA,NA
6260,2023-12-26,11.1,10.4,"95",NA,NA,"WSW",25.2,57.6,1004.2,1004.6,0,"14.0/6h",8,6,0.2,10,NA,NA,14,NA,NA
6260,2023-12-25 23:00:00,11.3,10.4,"94",NA,NA,"WSW",36,57.6,1003.8,1004.3,-0.1,"3.0/1h",8,8,0.3,5,NA,NA,NA,NA,NA
6260,2023-12-25 22:00:00,11.5,10.9,"96",NA,NA,"WSW",28.8,46.8,1003.8,1004.1,-0.2,"3.0/1h",8,8,0.3,4.7,NA,NA,NA,NA,NA
6260,2023-12-25 21:00:00,10.3,10.2,"99",NA,NA,"SW",10.8,32.4,1004.2,1004.6,-0.2,"3.0/1h",8,7,0.1,4.8,NA,NA,NA,NA,NA
6260,2023-12-25 20:00:00,10.3,10,"98",NA,NA,"WSW",14.4,32.4,1005.1,1005.4,-0.1,"3.0/1h",8,6,0.2,4.6,NA,NA,NA,NA,NA
6260,2023-12-25 19:00:00,10.8,10.3,"97",NA,NA,"WSW",18,28.8,1005.6,1006,-0.1,"1.0/1h",8,5,0.3,4.1,NA,NA,NA,NA,NA
6260,2023-12-25 18:00:00,11.3,10.6,"95","12.2",NA,"WSW",14.4,36,1006.1,1006.5,0,"2.0/12h",8,5,0.3,11,NA,NA,NA,2,NA
6260,2023-12-25 17:00:00,11.7,10.3,"91",NA,NA,"WSW",18,32.4,1006.1,1006.5,0,"0.2/1h",8,6,0.3,11,NA,NA,NA,NA,NA
6260,2023-12-25 16:00:00,11.6,10.1,"91",NA,NA,"SW",14.4,25.2,1006.2,1006.6,0,"0.0/1h",8,7,0.3,35,NA,NA,NA,NA,NA
6260,2023-12-25 15:00:00,11.6,8.5,"81",NA,NA,"SW",10.8,32.4,1006.4,1006.7,0,"0.0/1h",8,6,0.6,45,NA,NA,NA,NA,NA
