"station_ID","Date","TC","TdC","Hr","TmaxC","TminC","ddd","ffkmh","Gustkmh","P0hPa","PseahPa","PTnd","Precmm","Nt","Nh","HKm","Viskm","InsoD1","Snowcm","pr6","pr12","pr24"
6260,2022-12-31 08:00:00,13.5,12.5,"94",NA,NA,"SW",21.6,50.4,1002.3,1002.7,0.6,"2.0/1h",8,6,1,17,NA,NA,NA,NA,NA
6260,2022-12-31 07:00:00,12.6,11.8,"95",NA,NA,"SSW",21.6,39.6,1002.1,1002.4,0.1,"0.7/1h",8,6,0.2,9,NA,NA,NA,NA,NA
6260,2022-12-31 06:00:00,11.5,10.9,"96",NA,"10.4","SSW",14.4,32.4,1001.8,1002.2,NA,"17.4/24h16.0/12h",8,8,0.2,7,NA,NA,NA,16,17.4
6260,2022-12-31 05:00:00,10.4,10.1,"98",NA,NA,"SSW",7.2,18,1001.7,1002.1,NA,"4.0/1h",8,8,0.1,4,NA,NA,NA,NA,NA
6260,2022-12-31 04:00:00,10.8,10,"95",NA,NA,"SW",14.4,25.2,1001.9,1002.3,0.2,"3.0/1h",8,5,0.3,9,NA,NA,NA,NA,NA
6260,2022-12-31 03:00:00,11.4,10.4,"94",NA,NA,"SW",14.4,28.8,1002,1002.4,0.5,"0.4/1h",8,8,1.5,12,NA,NA,NA,NA,NA
6260,2022-12-31 02:00:00,11.7,10.8,"94",NA,NA,"SW",10.8,25.2,1001.9,1002.4,0.7,"1.0/1h",8,8,2,13,NA,NA,NA,NA,NA
6260,2022-12-31 01:00:00,12,11.2,"95",NA,NA,"WSW",18,32.4,1001.7,1002.1,0.5,"3.0/1h",8,5,1,11,NA,NA,NA,NA,NA
6260,2022-12-31,12.1,11.4,"95",NA,NA,"SW",18,43.2,1001.5,1001.9,0.9,"3.0/6h",8,6,0.6,9,NA,NA,3,NA,NA
6260,2022-12-30 23:00:00,12.1,11.2,"94",NA,NA,"SW",18,39.6,1001.3,1001.7,1.6,"1.0/1h",8,5,0.3,8,NA,NA,NA,NA,NA
6260,2022-12-30 22:00:00,12.5,10.4,"87",NA,NA,"SW",18,39.6,1001.2,1001.6,2.6,"0.0/1h",8,5,0.3,16,NA,NA,NA,NA,NA
6260,2022-12-30 21:00:00,12.6,10.4,"86",NA,NA,"SW",21.6,50.4,1000.5,1001,3.2,"0.0/1h",8,8,0.3,45,NA,NA,NA,NA,NA
6260,2022-12-30 20:00:00,12.5,9.9,"84",NA,NA,"SW",25.2,50.4,999.7,1000.1,3.5,"0.0/1h",8,8,0.6,35,NA,NA,NA,NA,NA
6260,2022-12-30 19:00:00,12.6,10.1,"85",NA,NA,"SW",28.8,54,998.6,999,2.6,"0.0/1h",8,8,0.3,45,NA,NA,NA,NA,NA
6260,2022-12-30 18:00:00,12.4,10.2,"86","12.4",NA,"SW",28.8,57.6,997.3,997.8,1.4,"2.0/12h",8,8,0.3,45,NA,NA,NA,2,NA
6260,2022-12-30 17:00:00,10.6,9.8,"95",NA,NA,"SSW",25.2,39.6,996.2,996.6,0.2,"0.2/1h",8,6,0.2,6,NA,NA,NA,NA,NA
6260,2022-12-30 16:00:00,9.3,8.5,"95",NA,NA,"S",25.2,43.2,996,996.4,NA,"0.3/1h",8,8,0.2,5,NA,NA,NA,NA,NA
6260,2022-12-30 15:00:00,8.7,7.7,"93",NA,NA,"S",32.4,57.6,996,996.4,NA,"0.4/1h",8,6,0.3,5,NA,NA,NA,NA,NA
6260,2022-12-30 14:00:00,8.4,6.6,"88",NA,NA,"SSE",28.8,57.6,996.3,996.4,NA,"0.6/1h",8,5,0.6,6,NA,NA,NA,NA,NA
6260,2022-12-30 13:00:00,8.5,5.8,"83",NA,NA,"SSE",25.2,50.4,998.8,998.9,NA,"0.3/1h",8,6,0.6,17,NA,NA,NA,NA,NA
6260,2022-12-30 12:00:00,8.3,4.9,"79",NA,NA,"SSE",25.2,50.4,1000.7,1000.9,NA,"0.0/6h",8,8,2.5,45,NA,NA,0,NA,NA
6260,2022-12-30 11:00:00,7.9,4.7,"80",NA,NA,"S",25.2,50.4,1002.9,1003.2,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-30 10:00:00,6.9,4.3,"84",NA,NA,"S",25.2,39.6,1004.7,1005,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-30 09:00:00,5.8,3.8,"87",NA,NA,"SSE",18,36,1005.7,1006.1,NA,"0.0/1h",8,8,2.5,40,NA,NA,NA,NA,NA
6260,2022-12-30 08:00:00,5,3.3,"89",NA,NA,"S",18,32.4,1006.4,1006.8,NA,"0.0/1h",8,8,2.5,26,NA,NA,NA,NA,NA
6260,2022-12-30 07:00:00,4.8,3.1,"89",NA,NA,"S",18,32.4,1007.3,1007.7,NA,"0.0/1h",8,8,2.5,30,NA,NA,NA,NA,NA
6260,2022-12-30 06:00:00,5,3.1,"88",NA,"5.0","S",18,32.4,1007.9,1008.2,NA,"2.6/24h0.0/12h",8,8,2.5,30,NA,NA,NA,0,2.6
6260,2022-12-30 05:00:00,5,3,"87",NA,NA,"S",14.4,25.2,1008.3,1008.6,NA,"0.0/1h",1,1,2.5,28,NA,NA,NA,NA,NA
6260,2022-12-30 04:00:00,5.5,3.4,"86",NA,NA,"S",14.4,25.2,1008.3,1008.7,NA,"0.0/1h",0,NA,NA,29,NA,NA,NA,NA,NA
6260,2022-12-30 03:00:00,5.8,3.7,"86",NA,NA,"SSW",18,28.8,1008.5,1008.9,0.2,"0.0/1h",1,1,2.5,27,NA,NA,NA,NA,NA
6260,2022-12-30 02:00:00,6.2,4.1,"86",NA,NA,"SSW",14.4,28.8,1009,1009.5,1.3,"0.0/1h",4,4,2.5,40,NA,NA,NA,NA,NA
6260,2022-12-30 01:00:00,6.2,4,"86",NA,NA,"SW",18,28.8,1008.5,1008.9,1.7,"0.0/1h",0,NA,NA,29,NA,NA,NA,NA,NA
6260,2022-12-30,6.5,4.1,"85",NA,NA,"SW",14.4,43.2,1008.3,1008.7,2.2,"0.0/6h",1,1,0.6,30,NA,NA,0,NA,NA
6260,2022-12-29 23:00:00,6.9,4.2,"83",NA,NA,"SW",18,39.6,1007.7,1008.2,2,"0.0/1h",1,1,0.3,30,NA,NA,NA,NA,NA
6260,2022-12-29 22:00:00,7.3,4.4,"82",NA,NA,"SW",21.6,43.2,1006.8,1007.2,1.4,"0.0/1h",1,1,0.6,25,NA,NA,NA,NA,NA
6260,2022-12-29 21:00:00,7.8,4.6,"80",NA,NA,"SW",25.2,39.6,1006.1,1006.5,1.3,"0.0/1h",7,7,1,23,NA,NA,NA,NA,NA
6260,2022-12-29 20:00:00,7.6,4.5,"81",NA,NA,"SW",21.6,36,1005.8,1006.2,1.9,"0.0/1h",8,8,2.5,21,NA,NA,NA,NA,NA
6260,2022-12-29 19:00:00,7.8,4.4,"79",NA,NA,"SW",25.2,39.6,1005.3,1005.8,2.2,"0.0/1h",8,8,2.5,35,NA,NA,NA,NA,NA
6260,2022-12-29 18:00:00,8,4.4,"78","10.4",NA,"SW",28.8,46.8,1004.7,1005.2,2,"3.0/12h",7,7,2.5,45,NA,NA,NA,3,NA
6260,2022-12-29 17:00:00,8.3,5.2,"81",NA,NA,"SW",25.2,46.8,1003.8,1004.3,1.4,"0.0/1h",8,7,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-29 16:00:00,9.2,6.2,"81",NA,NA,"SW",25.2,46.8,1003.2,1003.6,1,"0.0/1h",8,8,0.6,45,NA,NA,NA,NA,NA
6260,2022-12-29 15:00:00,8.9,6.8,"87",NA,NA,"SW",21.6,50.4,1002.7,1003.2,1.1,"0.7/1h",8,7,0.6,15,NA,NA,NA,NA,NA
6260,2022-12-29 14:00:00,9.7,6.6,"81",NA,NA,"SW",28.8,43.2,1002.4,1002.9,1.6,"0.0/1h",8,7,0.6,17,NA,NA,NA,NA,NA
6260,2022-12-29 13:00:00,10.1,7.2,"82",NA,NA,"SW",21.6,39.6,1002.1,1002.6,2.3,"0.5/1h",8,5,0.6,22,NA,NA,NA,NA,NA
6260,2022-12-29 12:00:00,9.8,7,"83",NA,NA,"SW",25.2,57.6,1001.7,1002.1,2.8,"1.0/6h",6,5,1,19,NA,NA,1,NA,NA
6260,2022-12-29 11:00:00,9.4,7.2,"86",NA,NA,"SW",32.4,57.6,1000.9,1001.3,2.1,"0.2/1h",8,5,0.3,18,NA,NA,NA,NA,NA
6260,2022-12-29 10:00:00,9.1,7.1,"87",NA,NA,"SW",28.8,50.4,999.8,1000.3,1.4,"0.4/1h",8,5,0.3,9,NA,NA,NA,NA,NA
6260,2022-12-29 09:00:00,10,5.8,"75",NA,NA,"SSW",32.4,57.6,998.8,999.3,0.9,"0.0/1h",8,8,1,23,NA,NA,NA,NA,NA
6260,2022-12-29 08:00:00,9.7,6,"78",NA,NA,"SSW",28.8,50.4,998.7,999.2,1.2,"0.0/1h",8,7,1,45,NA,NA,NA,NA,NA
6260,2022-12-29 07:00:00,9.9,5.9,"76",NA,NA,"SW",28.8,61.2,998.3,998.9,1.5,"0.7/1h",8,6,1,30,NA,NA,NA,NA,NA
6260,2022-12-29 06:00:00,10.4,6.4,"76",NA,"8.9","SW",32.4,57.6,997.9,998.4,0.6,"5.1/24h2.0/12h",8,8,0.6,24,NA,NA,NA,2,5.1
6260,2022-12-29 05:00:00,10.2,6.7,"79",NA,NA,"SW",25.2,57.6,997.5,998,0.3,"0.0/1h",7,7,1.5,40,NA,NA,NA,NA,NA
6260,2022-12-29 04:00:00,10.4,7.5,"82",NA,NA,"SW",25.2,46.8,997.1,997.4,NA,"0.0/1h",4,3,1,45,NA,NA,NA,NA,NA
6260,2022-12-29 03:00:00,11.2,7.7,"79",NA,NA,"SW",28.8,57.6,997.3,997.8,NA,"0.0/1h",8,5,1,45,NA,NA,NA,NA,NA
6260,2022-12-29 02:00:00,10.8,9,"89",NA,NA,"SSW",25.2,57.6,997.3,997.7,NA,"1.0/1h",8,8,0.6,30,NA,NA,NA,NA,NA
6260,2022-12-29 01:00:00,11.5,8.3,"81",NA,NA,"SSW",25.2,43.2,997.4,997.8,NA,"0.0/1h",8,6,0.6,45,NA,NA,NA,NA,NA
6260,2022-12-29,11.4,8.5,"82",NA,NA,"SSW",28.8,54,998.4,998.7,NA,"1.0/6h",8,8,0.6,45,NA,NA,1,NA,NA
6260,2022-12-28 23:00:00,10.8,8.9,"88",NA,NA,"SSW",28.8,46.8,999.1,999.5,NA,"0.2/1h",8,7,0.3,8,NA,NA,NA,NA,NA
6260,2022-12-28 22:00:00,10.6,9,"90",NA,NA,"SSW",25.2,43.2,999.6,1000,NA,"0.1/1h",7,7,0.3,8,NA,NA,NA,NA,NA
6260,2022-12-28 21:00:00,10.6,8.4,"86",NA,NA,"SSW",28.8,57.6,1000,1000.3,NA,"0.0/1h",8,5,0.6,45,NA,NA,NA,NA,NA
6260,2022-12-28 20:00:00,10,8.5,"90",NA,NA,"SSW",32.4,57.6,1000.4,1000.7,NA,"0.0/1h",8,5,0.3,8,NA,NA,NA,NA,NA
6260,2022-12-28 19:00:00,9.2,8.2,"93",NA,NA,"SSW",21.6,46.8,1000.8,1001.1,NA,"0.7/1h",8,7,0.3,5,NA,NA,NA,NA,NA
6260,2022-12-28 18:00:00,9,7.7,"92","9.9",NA,"S",28.8,46.8,1001.4,1001.7,NA,"3.0/12h",8,5,0.3,7,NA,NA,NA,3,NA
6260,2022-12-28 17:00:00,9.1,7.3,"88",NA,NA,"S",25.2,39.6,1002.5,1002.8,NA,"0.8/1h",8,6,0.6,15,NA,NA,NA,NA,NA
6260,2022-12-28 16:00:00,9.4,7.2,"86",NA,NA,"S",18,36,1003.6,1003.9,NA,"0.2/1h",8,7,0.6,13,NA,NA,NA,NA,NA
6260,2022-12-28 15:00:00,9.9,7,"82",NA,NA,"S",21.6,39.6,1004.5,1004.8,NA,"0.0/1h",8,6,0.6,45,NA,NA,NA,NA,NA
6260,2022-12-28 14:00:00,9.7,7.4,"86",NA,NA,"S",18,39.6,1005.7,1006,NA,"0.0/1h",8,8,0.6,40,NA,NA,NA,NA,NA
6260,2022-12-28 13:00:00,9.3,7.7,"90",NA,NA,"SSW",21.6,39.6,1007.2,1007.4,NA,"0.5/1h",8,6,0.3,45,NA,NA,NA,NA,NA
6260,2022-12-28 12:00:00,9.2,7.9,"92",NA,NA,"SSW",28.8,50.4,1008,1008.4,NA,"0.7/6h",8,6,0.3,16,NA,NA,0.7,NA,NA
6260,2022-12-28 11:00:00,9.1,7.9,"92",NA,NA,"SSW",25.2,50.4,1008.8,1009.2,NA,"0.1/1h",8,5,0.2,3.6,NA,NA,NA,NA,NA
6260,2022-12-28 10:00:00,9.8,7.2,"84",NA,NA,"SSW",25.2,43.2,1009.1,1009.5,NA,"0.0/1h",8,8,0.3,30,NA,NA,NA,NA,NA
6260,2022-12-28 09:00:00,9.7,7.4,"86",NA,NA,"SW",28.8,50.4,1009.2,1009.6,NA,"0.0/1h",8,8,0.3,45,NA,NA,NA,NA,NA
6260,2022-12-28 08:00:00,9.6,7.3,"86",NA,NA,"SW",28.8,50.4,1009.4,1009.8,NA,"0.0/1h",8,8,0.3,40,NA,NA,NA,NA,NA
6260,2022-12-28 07:00:00,9.3,7.4,"88",NA,NA,"SW",25.2,43.2,1009.4,1009.7,NA,"0.0/1h",8,8,0.3,9,NA,NA,NA,NA,NA
6260,2022-12-28 06:00:00,8.9,7,"88",NA,"5.9","SW",28.8,50.4,1009.5,1009.9,NA,"0.9/24h0.9/12h",8,8,0.3,15,NA,NA,NA,0.9,0.9
6260,2022-12-28 05:00:00,8.3,6.8,"90",NA,NA,"SSW",25.2,43.2,1009.9,1010.2,NA,"0.0/1h",8,6,0.3,7,NA,NA,NA,NA,NA
6260,2022-12-28 04:00:00,7.8,6.4,"91",NA,NA,"SW",25.2,46.8,1010.4,1010.8,NA,"0.1/1h",8,8,0.3,6,NA,NA,NA,NA,NA
6260,2022-12-28 03:00:00,7.3,5.6,"89",NA,NA,"SSW",28.8,50.4,1011.1,1011.4,NA,"0.1/1h",8,6,0.3,15,NA,NA,NA,NA,NA
6260,2022-12-28 02:00:00,7,5,"87",NA,NA,"SSW",21.6,39.6,1011.9,1012.2,NA,"0.0/1h",8,6,0.3,9,NA,NA,NA,NA,NA
6260,2022-12-28 01:00:00,6.3,4.4,"88",NA,NA,"S",21.6,36,1013,1013.2,NA,"0.0/1h",8,8,1,45,NA,NA,NA,NA,NA
6260,2022-12-28,6,4.3,"89",NA,NA,"S",21.6,39.6,1014.2,1014.5,NA,"0.7/6h",8,5,0.6,35,NA,NA,0.7,NA,NA
6260,2022-12-27 23:00:00,5.9,3.9,"87",NA,NA,"S",21.6,32.4,1015.7,1016,NA,"0.5/1h",8,5,1,23,NA,NA,NA,NA,NA
6260,2022-12-27 22:00:00,6.4,2.9,"78",NA,NA,"S",21.6,36,1016.7,1017.1,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-27 21:00:00,6.4,2.9,"78",NA,NA,"SSW",21.6,39.6,1017.5,1017.9,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-27 20:00:00,6,3.3,"83",NA,NA,"S",18,32.4,1018.4,1018.7,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-27 19:00:00,6.5,3.6,"82",NA,NA,"SSW",18,36,1019,1019.4,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-27 18:00:00,6.7,4,"83","7.3",NA,"SSW",18,36,1019.9,1020.3,NA,"0.0/12h",8,8,1.5,45,NA,NA,NA,0,NA
6260,2022-12-27 17:00:00,6.8,4.3,"84",NA,NA,"S",18,28.8,1020.7,1021,NA,"0.0/1h",8,8,1,45,NA,NA,NA,NA,NA
6260,2022-12-27 16:00:00,6.6,4.3,"85",NA,NA,"SSW",18,32.4,1021.1,1021.4,NA,"0.0/1h",8,8,1.5,40,NA,NA,NA,NA,NA
6260,2022-12-27 15:00:00,6.8,4.3,"84",NA,NA,"SSW",18,36,1021.2,1021.5,NA,"0.0/1h",8,8,2,45,NA,NA,NA,NA,NA
6260,2022-12-27 14:00:00,7.1,4.5,"84",NA,NA,"SSW",14.4,32.4,1021.6,1022,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-27 13:00:00,6.8,4.4,"85",NA,NA,"SSW",18,28.8,1022.5,1022.8,NA,"0.0/1h",8,8,2.5,30,NA,NA,NA,NA,NA
6260,2022-12-27 12:00:00,6.9,4.4,"84",NA,NA,"SSW",14.4,28.8,1023.4,1023.7,0,"0.0/6h",8,8,2.5,28,NA,NA,0,NA,NA
6260,2022-12-27 11:00:00,5.5,3.7,"88",NA,NA,"SSW",14.4,28.8,1023.8,1024.2,0.5,"0.0/1h",8,8,1,23,NA,NA,NA,NA,NA
6260,2022-12-27 10:00:00,4.3,2.6,"89",NA,NA,"SSW",18,28.8,1023.7,1024.1,1,"0.0/1h",1,1,0.3,19,NA,NA,NA,NA,NA
6260,2022-12-27 09:00:00,4.7,2.9,"88",NA,NA,"SSW",14.4,25.2,1023.4,1023.7,1.1,"0.0/1h",2,1,0.6,22,NA,NA,NA,NA,NA
6260,2022-12-27 08:00:00,4.2,2.5,"89",NA,NA,"SSW",14.4,25.2,1023.1,1023.7,1.6,"0.0/1h",6,6,2.5,28,NA,NA,NA,NA,NA
6260,2022-12-27 07:00:00,4.4,2.5,"87",NA,NA,"SW",14.4,21.6,1022.7,1023.1,1.2,"0.0/1h",0,NA,NA,30,NA,NA,NA,NA,NA
6260,2022-12-27 06:00:00,4.2,2.5,"89",NA,"3.9","SW",14.4,28.8,1022.1,1022.6,0.9,"0.7/24h0.3/12h",7,7,2.5,26,NA,NA,NA,0.3,0.7
6260,2022-12-27 05:00:00,4.9,2.5,"84",NA,NA,"SW",14.4,25.2,1021.7,1022.1,0.8,"0.0/1h",2,2,1,35,NA,NA,NA,NA,NA
6260,2022-12-27 04:00:00,4.8,2.8,"87",NA,NA,"SW",14.4,25.2,1021.5,1021.9,1.2,"0.0/1h",2,1,0.6,29,NA,NA,NA,NA,NA
6260,2022-12-27 03:00:00,4.5,2.7,"88",NA,NA,"SW",14.4,39.6,1021.2,1021.7,1.3,"0.0/1h",6,6,1.5,30,NA,NA,NA,NA,NA
6260,2022-12-27 02:00:00,4.9,2.9,"87",NA,NA,"SW",18,39.6,1020.8,1021.3,1.2,"0.2/1h",8,5,0.6,12,NA,NA,NA,NA,NA
6260,2022-12-27 01:00:00,4.8,2.2,"83",NA,NA,"SW",18,28.8,1020.1,1020.7,1.2,"0.0/1h",7,7,1.5,35,NA,NA,NA,NA,NA
6260,2022-12-27,4.6,2,"83",NA,NA,"SW",18,28.8,1020,1020.4,1.4,"0.0/6h",3,3,1.5,45,NA,NA,0,NA,NA
6260,2022-12-26 23:00:00,4.1,1.4,"83",NA,NA,"SW",14.4,28.8,1019.6,1020.1,1.5,"0.0/1h",3,3,1.5,45,NA,NA,NA,NA,NA
6260,2022-12-26 22:00:00,4.4,0.9,"78",NA,NA,"SW",18,28.8,1019.1,1019.5,1.4,"0.0/1h",4,3,1,45,NA,NA,NA,NA,NA
6260,2022-12-26 21:00:00,4.8,0.7,"75",NA,NA,"SW",14.4,32.4,1018.5,1019,1.5,"0.0/1h",2,2,1,45,NA,NA,NA,NA,NA
6260,2022-12-26 20:00:00,5,0.8,"74",NA,NA,"SW",18,28.8,1018.2,1018.6,1.6,"0.0/1h",5,5,1.5,45,NA,NA,NA,NA,NA
6260,2022-12-26 19:00:00,5.1,0.8,"74",NA,NA,"SW",14.4,25.2,1017.7,1018.1,1.6,"0.0/1h",6,6,1.5,45,NA,NA,NA,NA,NA
6260,2022-12-26 18:00:00,4.9,0.8,"75","9.8",NA,"SW",14.4,25.2,1017,1017.5,1.6,"0.5/12h",6,6,1.5,45,NA,NA,NA,0.5,NA
6260,2022-12-26 17:00:00,4.7,0.7,"75",NA,NA,"SW",10.8,18,1016.6,1017,2,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2022-12-26 16:00:00,5.6,0.6,"70",NA,NA,"W",10.8,21.6,1016.1,1016.5,2,"0.0/1h",7,7,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-26 15:00:00,6.4,1,"68",NA,NA,"W",14.4,32.4,1015.5,1015.9,1.8,"0.0/1h",4,4,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-26 14:00:00,6.5,1.4,"70",NA,NA,"W",14.4,32.4,1014.6,1015,1.7,"0.0/1h",3,3,1,45,NA,NA,NA,NA,NA
6260,2022-12-26 13:00:00,7.3,1.6,"67",NA,NA,"W",10.8,28.8,1014.1,1014.5,2.2,"0.0/1h",7,7,2.5,45,NA,NA,NA,NA,NA
6260,2022-12-26 12:00:00,7.5,2.9,"73",NA,NA,"W",18,50.4,1013.6,1014.1,3.5,"0.5/6h",7,7,0.6,45,NA,NA,0.5,NA,NA
6260,2022-12-26 11:00:00,7.5,4.1,"79",NA,NA,"W",10.8,36,1012.8,1013.3,3.6,"0.0/1h",7,7,0.6,35,NA,NA,NA,NA,NA
6260,2022-12-26 10:00:00,7.7,4.7,"81",NA,NA,"WNW",21.6,50.4,1011.9,1012.3,2.7,"0.1/1h",8,5,0.3,29,NA,NA,NA,NA,NA
6260,2022-12-26 09:00:00,9.7,7.6,"87",NA,NA,"WSW",25.2,46.8,1010,1010.6,1.1,"0.4/1h",8,6,0.3,9,NA,NA,NA,NA,NA
6260,2022-12-26 08:00:00,9.3,7.2,"87",NA,NA,"SSW",21.6,39.6,1009.3,1009.7,0.1,"0.0/1h",8,8,1,45,NA,NA,NA,NA,NA
6260,2022-12-26 07:00:00,8.9,7.3,"90",NA,NA,"SSW",18,28.8,1009.3,1009.6,NA,"0.0/1h",8,6,1,40,NA,NA,NA,NA,NA
6260,2022-12-26 06:00:00,8.7,7.2,"90",NA,"8.3","SSW",21.6,32.4,1009.3,1009.5,NA,"8.9/24h2.0/12h",8,8,2.5,18,NA,NA,NA,2,8.9
6260,2022-12-26 05:00:00,8.7,7.5,"92",NA,NA,"SSW",18,28.8,1009.2,1009.6,NA,"0.0/1h",8,6,1,15,NA,NA,NA,NA,NA
6260,2022-12-26 04:00:00,9.1,8,"93",NA,NA,"SSW",18,32.4,1009.3,1009.6,NA,"0.0/1h",8,8,0.2,9,NA,NA,NA,NA,NA
6260,2022-12-26 03:00:00,9.1,8,"93",NA,NA,"SW",18,32.4,1009.2,1009.6,0.3,"0.0/1h",7,7,1.5,9,NA,NA,NA,NA,NA
6260,2022-12-26 02:00:00,9.3,8.4,"94",NA,NA,"SW",14.4,28.8,1009.3,1009.8,0.6,"0.2/1h",8,8,0.1,5,NA,NA,NA,NA,NA
6260,2022-12-26 01:00:00,9.1,8.6,"97",NA,NA,"SW",14.4,28.8,1009.3,1009.7,0.4,"0.0/1h",8,8,0.1,4.4,NA,NA,NA,NA,NA
6260,2022-12-26,9.3,8.6,"95",NA,NA,"SW",10.8,25.2,1008.9,1009.3,0.5,"2.0/6h",8,8,0.1,7,NA,NA,2,NA,NA
6260,2022-12-25 23:00:00,9.2,8.6,"96",NA,NA,"SW",10.8,21.6,1008.7,1009.2,0.4,"0.4/1h",8,8,0.1,8,NA,NA,NA,NA,NA
6260,2022-12-25 22:00:00,9.1,8.8,"98",NA,NA,"SW",10.8,14.4,1008.9,1009.3,0.7,"0.2/1h",8,8,0.1,3.2,NA,NA,NA,NA,NA
6260,2022-12-25 21:00:00,8.8,8.4,"97",NA,NA,"SSW",7.2,10.8,1008.4,1008.8,0.1,"0.5/1h",8,8,0.1,3.3,NA,NA,NA,NA,NA
6260,2022-12-25 20:00:00,8.5,8.3,"99",NA,NA,"SW",3.6,7.2,1008.3,1008.8,0.2,"0.7/1h",8,8,0.1,1.5,NA,NA,NA,NA,NA
6260,2022-12-25 19:00:00,8.4,8.3,"99",NA,NA,"S",3.6,7.2,1008.2,1008.6,NA,"0.2/1h",8,8,0.1,3.1,NA,NA,NA,NA,NA
6260,2022-12-25 18:00:00,8.4,8.1,"98","8.9",NA,"SSE",3.6,10.8,1008.3,1008.7,NA,"7.0/12h",8,8,0.1,0.6,NA,NA,NA,7,NA
6260,2022-12-25 17:00:00,8.6,8.3,"98",NA,NA,"SSE",3.6,7.2,1008.3,1008.6,NA,"0.1/1h",8,8,0,1.8,NA,NA,NA,NA,NA
6260,2022-12-25 16:00:00,8.7,8.6,"99",NA,NA,"SSE",3.6,10.8,1008.6,1009,NA,"0.8/1h",8,8,0.1,3.9,NA,NA,NA,NA,NA
6260,2022-12-25 15:00:00,8.7,8.4,"98",NA,NA,"SSE",7.2,14.4,1008.7,1009.1,NA,"3.0/1h",8,8,0.1,3.5,NA,NA,NA,NA,NA
