"station_ID","Date","TC","TdC","Hr","TmaxC","TminC","ddd","ffkmh","Gustkmh","P0hPa","PseahPa","PTnd","Precmm","Nt","Nh","HKm","Viskm","InsoD1","Snowcm","pr6","pr12","pr24"
6260,2021-12-28 13:00:00,9.6,8,"90",NA,NA,"SW",25.2,50.4,987.8,988.2,NA,"2.0/1h",8,6,1,15,NA,NA,NA,NA,NA
6260,2021-12-28 12:00:00,9.8,9.5,"98",NA,NA,"SSW",10.8,36,987.5,987.8,NA,"2.0/6h",8,5,0.2,5,NA,NA,2,NA,NA
6260,2021-12-28 11:00:00,10.1,9.4,"95",NA,NA,"S",18,36,988.3,988.7,NA,"0.1/1h",8,8,0.3,10,NA,NA,NA,NA,NA
6260,2021-12-28 10:00:00,9.8,9.4,"97",NA,NA,"S",18,28.8,989.2,989.6,NA,"0.3/1h",8,8,0.2,16,NA,NA,NA,NA,NA
6260,2021-12-28 09:00:00,9.3,9,"98",NA,NA,"S",18,25.2,989.8,990.2,NA,"0.2/1h",8,8,0.1,7,NA,NA,NA,NA,NA
6260,2021-12-28 08:00:00,8.9,8.5,"97",NA,NA,"SSE",14.4,25.2,990.2,990.6,NA,"0.1/1h",8,8,0.2,4.2,NA,NA,NA,NA,NA
6260,2021-12-28 07:00:00,8.6,8.2,"97",NA,NA,"SSE",14.4,25.2,990.5,990.8,NA,"0.0/1h",8,6,0.2,6,NA,NA,NA,NA,NA
6260,2021-12-28 06:00:00,8.2,7.8,"97",NA,"7.1","SSE",14.4,25.2,991,991.3,NA,"1.4/24h1.0/12h",8,7,0.3,10,NA,NA,NA,1,1.4
6260,2021-12-28 05:00:00,8.2,7.6,"96",NA,NA,"SSE",14.4,25.2,991.6,992,NA,"0.3/1h",8,8,0.6,10,NA,NA,NA,NA,NA
6260,2021-12-28 04:00:00,8.1,7.4,"95",NA,NA,"SSE",14.4,25.2,992,992.3,NA,"0.0/1h",8,7,0.6,9,NA,NA,NA,NA,NA
6260,2021-12-28 03:00:00,7.9,7.5,"97",NA,NA,"SE",10.8,21.6,992.6,993,NA,"0.0/1h",8,8,0.6,9,NA,NA,NA,NA,NA
6260,2021-12-28 02:00:00,7.7,7.4,"98",NA,NA,"SE",10.8,21.6,993,993.4,NA,"0.0/1h",8,8,0.3,9,NA,NA,NA,NA,NA
6260,2021-12-28 01:00:00,7.4,7.3,"99",NA,NA,"SSE",14.4,18,993.3,993.7,NA,"0.0/1h",8,8,0.1,5,NA,NA,NA,NA,NA
6260,2021-12-28,8.2,8,"99",NA,NA,"SE",10.8,28.8,993.5,993.9,NA,"0.9/6h",8,7,0.2,5,NA,NA,0.9,NA,NA
6260,2021-12-27 23:00:00,8.9,8.6,"98",NA,NA,"S",10.8,21.6,994.3,994.5,NA,"0.0/1h",8,8,0.2,6,NA,NA,NA,NA,NA
6260,2021-12-27 22:00:00,8.2,8.1,"99",NA,NA,"SSE",10.8,21.6,994.5,994.9,NA,"0.0/1h",8,8,0.1,5,NA,NA,NA,NA,NA
6260,2021-12-27 21:00:00,7.9,7.7,"99",NA,NA,"SSE",14.4,25.2,994.7,995.1,NA,"0.3/1h",8,8,0.1,5,NA,NA,NA,NA,NA
6260,2021-12-27 20:00:00,7.8,7.3,"97",NA,NA,"SSE",14.4,25.2,995,995.4,NA,"0.1/1h",8,8,0.2,8,NA,NA,NA,NA,NA
6260,2021-12-27 19:00:00,7.3,6.8,"97",NA,NA,"SE",14.4,21.6,995.4,995.7,NA,"0.5/1h",8,8,0.3,10,NA,NA,NA,NA,NA
6260,2021-12-27 18:00:00,7.2,6.5,"95","7.3",NA,"SE",10.8,25.2,995.6,996,NA,"0.2/12h",8,8,1.5,13,NA,NA,NA,0.2,NA
6260,2021-12-27 17:00:00,7,6.5,"97",NA,NA,"SE",14.4,21.6,996,996.4,NA,"0.0/1h",8,8,1.5,13,NA,NA,NA,NA,NA
6260,2021-12-27 16:00:00,7,6.5,"97",NA,NA,"SE",10.8,18,996.3,996.6,NA,"0.1/1h",8,7,0.6,5,NA,NA,NA,NA,NA
6260,2021-12-27 15:00:00,6.9,6.3,"96",NA,NA,"SE",14.4,21.6,996.5,996.8,NA,"0.0/1h",8,6,0.6,8,NA,NA,NA,NA,NA
6260,2021-12-27 14:00:00,6.8,5.9,"94",NA,NA,"SE",14.4,21.6,996.7,997.1,NA,"0.0/1h",8,6,0.3,14,NA,NA,NA,NA,NA
6260,2021-12-27 13:00:00,6.5,5.8,"95",NA,NA,"SE",10.8,21.6,997.1,997.4,NA,"0.0/1h",8,5,0.3,13,NA,NA,NA,NA,NA
6260,2021-12-27 12:00:00,6,5.9,"99",NA,NA,"SE",10.8,21.6,997.6,997.9,NA,"0.0/6h",8,6,1,6,NA,NA,0,NA,NA
6260,2021-12-27 11:00:00,5.6,5.6,"100",NA,NA,"SE",10.8,18,998.1,998.5,NA,"0.0/1h",8,8,0.1,0.4,NA,NA,NA,NA,NA
6260,2021-12-27 10:00:00,5.2,5.2,"100",NA,NA,"SE",10.8,18,998.7,999.2,NA,"0.0/1h",9,9,0,0.3,NA,NA,NA,NA,NA
6260,2021-12-27 09:00:00,4.6,4.6,"100",NA,NA,"SE",7.2,18,998.9,999.3,NA,"0.0/1h",9,9,0,0.3,NA,NA,NA,NA,NA
6260,2021-12-27 08:00:00,4.2,4.2,"100",NA,NA,"SE",10.8,18,999.1,999.5,NA,"0.0/1h",9,9,0,0.2,NA,NA,NA,NA,NA
6260,2021-12-27 07:00:00,3.9,3.9,"100",NA,NA,"SE",10.8,18,999.2,999.6,NA,"0.0/1h",9,9,0,0.3,NA,NA,NA,NA,NA
6260,2021-12-27 06:00:00,3.4,3.4,"100",NA,"0.6","SSE",10.8,18,999.3,999.7,NA,"0.2/24h0.2/12h",9,9,0,0.5,NA,NA,NA,0.2,0.2
6260,2021-12-27 05:00:00,3,3,"100",NA,NA,"SE",10.8,18,999.7,1000.1,NA,"0.0/1h",8,8,0.1,1.7,NA,NA,NA,NA,NA
6260,2021-12-27 04:00:00,2.7,2.6,"99",NA,NA,"SE",10.8,18,1000.2,1000.6,NA,"0.0/1h",9,9,0,0.5,NA,NA,NA,NA,NA
6260,2021-12-27 03:00:00,2.5,2.4,"99",NA,NA,"SE",10.8,21.6,1000.5,1000.9,NA,"0.1/1h",8,8,0.1,0.8,NA,NA,NA,NA,NA
6260,2021-12-27 02:00:00,2.3,2.2,"99",NA,NA,"SE",14.4,21.6,1000.8,1001.1,NA,"0.0/1h",8,8,0.1,1.5,NA,NA,NA,NA,NA
6260,2021-12-27 01:00:00,2.3,2.1,"99",NA,NA,"SE",10.8,21.6,1001.1,1001.5,NA,"0.0/1h",8,8,0.1,1.6,NA,NA,NA,NA,NA
6260,2021-12-27,2.2,1.8,"97",NA,NA,"SE",10.8,21.6,1001.6,1002,NA,"0.0/6h",8,8,0.1,4.4,NA,NA,0,NA,NA
6260,2021-12-26 23:00:00,2,1.5,"96",NA,NA,"SE",10.8,18,1002.2,1002.5,NA,"0.0/1h",8,8,0.1,5,NA,NA,NA,NA,NA
6260,2021-12-26 22:00:00,2,1.2,"94",NA,NA,"ESE",10.8,21.6,1002.4,1002.8,NA,"0.0/1h",8,8,0.1,4.3,NA,NA,NA,NA,NA
6260,2021-12-26 21:00:00,2.2,0.5,"89",NA,NA,"ESE",14.4,21.6,1002.7,1003,NA,"0.0/1h",8,8,0.3,14,NA,NA,NA,NA,NA
6260,2021-12-26 20:00:00,1.9,-0.5,"84",NA,NA,"ESE",10.8,18,1003.2,1003.5,NA,"0.0/1h",8,8,0.3,23,NA,NA,NA,NA,NA
6260,2021-12-26 19:00:00,1.3,-1.4,"82",NA,NA,"ESE",10.8,18,1003.4,1003.7,NA,"0.0/1h",8,8,0.3,24,NA,NA,NA,NA,NA
6260,2021-12-26 18:00:00,0.8,-2.2,"80","1.3",NA,"ESE",14.4,21.6,1003.6,1003.9,NA,"0.0/12h",8,8,1.5,29,NA,NA,NA,0,NA
6260,2021-12-26 17:00:00,0.9,-2.3,"79",NA,NA,"E",10.8,18,1004,1004.4,NA,"0.0/1h",8,8,1.5,35,NA,NA,NA,NA,NA
6260,2021-12-26 16:00:00,1.1,-2.3,"78",NA,NA,"E",14.4,21.6,1004,1004.4,NA,"0.0/1h",8,8,1,40,NA,NA,NA,NA,NA
6260,2021-12-26 15:00:00,1.3,-2.4,"76",NA,NA,"E",14.4,21.6,1004.4,1004.8,NA,"0.0/1h",8,8,1,40,NA,NA,NA,NA,NA
6260,2021-12-26 14:00:00,1.2,-3,"74",NA,NA,"E",14.4,21.6,1004.8,1005.1,NA,"0.0/1h",8,8,1,45,NA,NA,NA,NA,NA
6260,2021-12-26 13:00:00,1.1,-3.6,"71",NA,NA,"E",10.8,21.6,1005.2,1005.6,NA,"0.0/1h",8,8,1,40,NA,NA,NA,NA,NA
6260,2021-12-26 12:00:00,0.3,-4.9,"68",NA,NA,"E",10.8,21.6,1005.5,1006,NA,"0.0/6h",8,8,1,40,NA,NA,0,NA,NA
6260,2021-12-26 11:00:00,-1,-6.2,"68",NA,NA,"E",14.4,21.6,1006,1006.4,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2021-12-26 10:00:00,-2,-7.7,"65",NA,NA,"E",14.4,21.6,1006.7,1007,NA,"0.0/1h",8,8,2.5,40,NA,NA,NA,NA,NA
6260,2021-12-26 09:00:00,-3.3,-9,"65",NA,NA,"E",14.4,21.6,1006.9,1007.3,NA,"0.0/1h",7,7,2.5,45,NA,NA,NA,NA,NA
6260,2021-12-26 08:00:00,-4.7,-9.8,"67",NA,NA,"E",10.8,18,1006.7,1007.1,NA,"0.0/1h",2,2,2.5,45,NA,NA,NA,NA,NA
6260,2021-12-26 07:00:00,-4.8,-10.4,"65",NA,NA,"ENE",14.4,18,1006.9,1007.3,NA,"0.0/1h",1,1,2.5,45,NA,NA,NA,NA,NA
6260,2021-12-26 06:00:00,-4.7,-10.3,"65",NA,"-4.9","E",14.4,21.6,1006.9,1007.3,NA,"0.0/24h0.0/12h",0,NA,NA,45,NA,NA,NA,0,0
6260,2021-12-26 05:00:00,-4.8,-10.2,"66",NA,NA,"E",10.8,21.6,1007.3,1007.7,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2021-12-26 04:00:00,-4.7,-10.6,"63",NA,NA,"E",14.4,21.6,1007.5,1007.9,NA,"0.0/1h",8,8,2.5,45,NA,NA,NA,NA,NA
6260,2021-12-26 03:00:00,-4.5,-10.4,"63",NA,NA,"E",10.8,21.6,1008,1008.4,NA,"0.0/1h",7,7,1,45,NA,NA,NA,NA,NA
6260,2021-12-26 02:00:00,-4.5,-10.2,"64",NA,NA,"E",14.4,21.6,1008.3,1008.7,NA,"0.0/1h",6,6,1,45,NA,NA,NA,NA,NA
6260,2021-12-26 01:00:00,-4.2,-10.1,"63",NA,NA,"E",14.4,25.2,1008.4,1008.8,NA,"0.0/1h",7,7,0.3,45,NA,NA,NA,NA,NA
6260,2021-12-26,-4.5,-9.7,"67",NA,NA,"E",14.4,25.2,1008.7,1009,NA,"0.0/6h",1,1,0.6,45,NA,NA,0,NA,NA
6260,2021-12-25 23:00:00,-4.2,-9.4,"67",NA,NA,"E",14.4,21.6,1009,1009.4,NA,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 22:00:00,-4.2,-8.9,"70",NA,NA,"E",14.4,21.6,1009.5,1009.9,NA,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 21:00:00,-3.7,-9,"67",NA,NA,"E",18,28.8,1009.7,1010.1,NA,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 20:00:00,-3.6,-8.8,"67",NA,NA,"E",14.4,28.8,1009.8,1010.1,NA,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 19:00:00,-3,-9,"63",NA,NA,"E",18,32.4,1009.8,1010.2,0.1,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 18:00:00,-2.6,-9.3,"60","0.6",NA,"E",18,32.4,1010,1010.4,0.7,"0.0/12h",0,NA,NA,45,NA,NA,NA,0,NA
6260,2021-12-25 17:00:00,-2.4,-9.1,"60",NA,NA,"E",10.8,25.2,1010.1,1010.5,1,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 16:00:00,-1.5,-8.7,"58",NA,NA,"ENE",14.4,25.2,1009.7,1010.1,0.6,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 15:00:00,-0.5,-7.7,"58",NA,NA,"ENE",21.6,36,1009.3,1009.7,NA,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
6260,2021-12-25 14:00:00,0.3,-7.5,"56",NA,NA,"ENE",18,36,1009.2,1009.5,NA,"0.0/1h",0,NA,NA,45,NA,NA,NA,NA,NA
