5125|NLM00006235|63306235000|t|4.7808|52.9267|DE_KOOY|1|69|157|9.618514|731.4414|5.2924185|-20|34.8|5.7873898|0.2989444|19.851866|169.21739|362.07825
1|2.9713044|58.107006|1
2|2.817681|43.996178|1
3|4.905362|45.5|1
4|7.8611593|39.27134|1
5|11.576812|40.987263|1
6|14.459275|45.08344|1
7|16.614782|61.773247|0
8|16.886522|77.888535|0
9|14.773189|80.6465|0
10|11.167971|90.4414|1
11|7.0271015|78.70637|1
12|4.3610144|69.04013|1
